csv_code,csv_name,csv_unit,idarticle,idunite,codearticle,stock_delete_clauses,inventaire_delete_clauses,log_delete_clauses,price_delete_clauses,zero_stock
22000188401,TSIASISA 25KG,SAC,1845,2470,0180184500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0180184500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0180184500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0180184500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0180184500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0180184500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0180184500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0180184500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0180184500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0180184500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
22000270601,TSIASISA ANTANANKORO,SAC,2643,3486,0180264300,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0180264300'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0180264300'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0180264300',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0180264300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0180264300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0180264300' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0180264300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0180264300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0180264300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',DELETE FROM tb_prix WHERE idarticle=2643 AND idunite=3486 AND prix=0,TRUE
15600368801,TUBE RECTANGLE GALVA,PIECE,3023,3955,0130302300,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0130302300'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0130302300'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0130302300',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0130302300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0130302300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0130302300' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0130302300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0130302300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0130302300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',DELETE FROM tb_prix WHERE idarticle=3023 AND idunite=3955 AND prix=0,TRUE
15600368801,TUBE RECTANGLE GALVA,PIECE,3592,4724,0130359200,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0130359200'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0130359200'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0130359200',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0130359200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0130359200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0130359200' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0130359200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0130359200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0130359200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21900309901,TUBE RECTANGLE GALVA 60X40,PIECE,3023,3955,0130302300,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0130302300'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0130302300'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0130302300',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0130302300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0130302300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0130302300' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0130302300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0130302300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0130302300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',DELETE FROM tb_prix WHERE idarticle=3023 AND idunite=3955 AND prix=0,TRUE
21900309901,TUBE RECTANGLE GALVA 60X40,PIECE,3592,4724,0130359200,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0130359200'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0130359200'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0130359200',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0130359200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0130359200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0130359200' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0130359200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0130359200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0130359200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
22500249001,TUC CLASSIC  65*24,PIECE,2429,3206,0050242900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0050242900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0050242900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0050242900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0050242900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0050242900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0050242900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0050242900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0050242900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0050242900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
22500289501,TUC MINI 30G*30,PIECE,2826,3727,0050282600,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0050282600'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0050282600'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0050282600',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0050282600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0050282600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0050282600' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0050282600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0050282600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0050282600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
22500249101,TUC POCKET 32G,BOITE,2430,3208,0050243000,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0050243000'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0050243000'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0050243000',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0050243000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0050243000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0050243000' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0050243000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0050243000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0050243000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
19200290201,VARY DISTE,KILOS,2831,3735,0170283100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170283100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170283100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170283100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170283100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170283100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170283100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170283100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170283100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170283100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
19200174001,VARY GASY 25KG,SAC,1654,2189,0170165400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170165400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170165400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170165400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170165400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170165400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170165400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170165400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170165400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170165400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
19200352001,VARY GASY 25KG ANTANANKORO,SAC,1654,2189,0170165400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170165400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170165400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170165400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170165400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170165400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170165400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170165400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170165400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170165400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
19200314601,VARY GASY 49KG,SAC,3067,4014,0170306700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170306700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170306700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170306700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170306700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170306700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170306700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170306700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170306700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170306700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',DELETE FROM tb_prix WHERE idarticle=3067 AND idunite=4014 AND prix=0,TRUE
3878,VARY GASY 60KG,SAC,2634,3471,0170263400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170263400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170263400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170263400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170263400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170263400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170263400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170263400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170263400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170263400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',DELETE FROM tb_prix WHERE idarticle=2634 AND idunite=3471 AND prix=0,TRUE
19200269601,VARY GASY 60KG ANTANANKORO,SAC,2634,3471,0170263400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170263400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170263400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170263400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170263400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170263400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170263400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170263400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170263400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170263400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',DELETE FROM tb_prix WHERE idarticle=2634 AND idunite=3471 AND prix=0,TRUE
19200329501,VARY GASY AMBATORIA 50KG,SAC,3213,4230,0170321300,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170321300'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170321300'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170321300',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170321300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170321300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170321300' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170321300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170321300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170321300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',DELETE FROM tb_prix WHERE idarticle=3213 AND idunite=4230 AND prix=0,TRUE
19200327301,VARY GASY AMBATORIA 60KG,SAC,3191,4195,0170319100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170319100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170319100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170319100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170319100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170319100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170319100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170319100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170319100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170319100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
19200320601,VARY GASY ANDAPA 25KG,SAC,1656,2193,0170165600,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170165600'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170165600'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170165600',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170165600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170165600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170165600' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170165600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170165600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170165600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
